Date	Time	CO(GT)	PT08.S1(CO)	NMHC(GT)	C6H6(GT)	PT08.S2(NMHC)	NOx(GT)	PT08.S3(NOx)	NO2(GT)	PT08.S4(NO2)	PT08.S5(O3)	T	RH	AH
2004-03-20	00:00:00	1.7	1126.75	-200.0	5.79119163455987	802.0	104.0	1064.0	92.0	1446.5	837.0	13.775000095367	57.949999809265	0.908543705377997
2004-03-20	01:00:00	1.6	1090.25	-200.0	5.191654203204007	773.0		1105.25	83.0	1428.5	761.0	13.899999856949	55.949999809265	0.8842068185625946
2004-03-20	02:00:00	1.3	1017.0	-200.0	4.1231866000360915	717.5	74.0	1181.75	81.0	1382.25	650.25	13.874999761581	55.550000190735	0.8764876383029188
2004-03-20	03:00:00	1.3	997.25	-200.0	3.410629499321059	677.0	-200.0	1252.25	-200.0	1358.5	590.75	13.824999809265	55.10000038147	0.8666203794544741
2004-03-20	04:00:00	-200.0	944.75	-200.0	2.908548009422834	646.25	44.0	1308.0	55.0	1331.5	505.0	13.799999952316	54.60000038147	0.8573882875662029
2004-03-20	05:00:00	0.8	955.75	-200.0	3.149209600499938	661.25	42.0	1259.75	53.0	1350.5	518.0	13.625000238419	55.125	0.8560188652298616
2004-03-20	06:00:00	0.8	966.25	-200.0	2.5294405041814083	621.5	63.0	1316.75	67.0	1342.25	570.75	13.574999809265	58.97500038147	0.912884475483259
2004-03-20	07:00:00	1.1	1064.0	-200.0	4.307931854750126	727.5	115.0	1160.5	91.0	1461.25	842.0	13.450000047684	58.35000038147	0.8960236853936431
2004-03-20	08:00:00	2.1	1299.75	-200.0	8.883264240647636	934.75	170.0	902.25	113.0	1623.0	1144.75	13.75	58.025000572205	0.9082698441017566
2004-03-20	09:00:00	2.4	1348.0	-200.0	10.543474253928526	997.75	147.0	833.75	102.0	1689.0	1218.25	14.599999904633	53.050000190735	0.8765311454943677
2004-03-20	10:00:00	2.6	1424.5	-200.0	12.521106305109699	1067.5	166.0	776.25	107.0	1764.0	1341.0	15.025000095367	52.324999809265	0.8881377715665386
2004-03-20	11:00:00	2.8	1473.75	-200.0	12.330711570529866	1061.0	195.0	767.5	113.0	1768.25	1405.5	15.400000095367	52.050000190735	0.9046428918901228
2004-03-20	12:00:00	2.6	1489.75	-200.0	11.688419353879642	1038.75	182.0	782.25	108.0	1756.75	1421.5	16.250000476837	49.950000762939	0.9158126537101688
2004-03-20	13:00:00	2.6	1494.75	-200.0	11.724114404886208	1040.0	168.0	808.75	105.0	1735.0	1373.0	17.14999961853	47.850001335144	0.9280792861009488
2004-03-20	14:00:00	2.1	1375.5	-200.0	9.338736657793214	952.5	125.0	899.5	93.0	1636.25	1153.25	19.049999713898	42.949999809265	0.9370234783049988
2004-03-20	15:00:00	1.7	1304.75	-200.0	7.6350173007290705	884.0	95.0	980.0	87.0	1573.25	927.25	19.500000476837	42.25	0.9475796380281803
2004-03-20	16:00:00	1.6	1282.5	-200.0	6.714129541810949	844.25	79.0	1035.5	76.0	1538.75	766.25	19.500000476837	42.324999809265	0.9492617277823937
2004-03-20	17:00:00	2.1	1392.25	-200.0	9.724590097455225	967.25	119.0	929.75	94.0	1648.75	941.25	19.050000190735	43.799999237061	0.9555676139883592
2004-03-20	18:00:00	2.3	1452.25	-200.0	12.389162076428056	1063.0	142.0	855.5	110.0	1774.25	1146.0	18.474999427795	46.27499961853	0.9744157935222261
2004-03-20	19:00:00	3.5	1633.0	-200.0	16.644389712822854	1199.25	215.0	734.0	136.0	1918.5	1416.5	17.375000476837	51.64999961853	1.0159160208541784
2004-03-20	20:00:00	3.9	1624.5	-200.0	16.37162401440561	1191.0	229.0	732.75	139.0	1885.0	1442.0	17.099999904633	51.275000572205	0.9914149198779423
2004-03-20	21:00:00	3.3	1534.5	-200.0	13.73529005407188	1108.0	206.0	785.25	125.0	1819.5	1323.25	16.424999713898	53.750000953674	0.9963505495820641
2004-03-20	22:00:00	2.3	1322.5	-200.0	9.883449559735752	973.25	147.0	863.75	111.0	1712.25	1125.0	16.22500038147	55.35000038147	1.0132297406425828
2004-03-20	23:00:00	2.1	1309.0	-200.0	8.940462338273536	937.0	122.0	904.75	97.0	1671.5	1035.5	15.924999952316	57.650000572205	1.035643695780281
