Date	Time	CO(GT)	PT08.S1(CO)	NMHC(GT)	C6H6(GT)	PT08.S2(NMHC)	NOx(GT)	PT08.S3(NOx)	NO2(GT)	PT08.S4(NO2)	PT08.S5(O3)	T	RH	AH
2004-03-29	00:00:00	0.9	887.75	40.0	2.183593389348636	597.5	46.0	1396.25	58.0	1155.75	417.25	10.625000238419	47.950000762939	0.6135454303931761
2004-03-29	01:00:00	0.6	817.75	27.0	1.2575500759428946	523.5	21.0	1587.5	31.0	1071.0	341.25	10.724999904633	45.775000572205	0.5895459442308844
2004-03-29	02:00:00	0.5	840.25	23.0	1.1019592524649573	509.0	22.0	1643.0	38.0	1075.75	352.0	10.449999809265	46.64999961853	0.5901335881053779
2004-03-29	03:00:00	0.7	894.0	28.0	1.2658352378612354	524.25	-200.0	1557.0	-200.0	1095.0	397.25	10.100000143051	47.824998855591	0.5913116840225768
2004-03-29	04:00:00	0.6	863.66666666667	21.0	1.179554362055887	516.33333333333	39.0	1496.3333333333	59.0	1153.0	502.33333333333	11.333333333333	46.86666615804	0.6279623208551685
2004-03-29	05:00:00	0.7	898.0	33.0	1.6779019605578074	559.25	55.0	1441.25	70.0	1179.75	648.25	10.125	51.199999809265	0.6340770912900695
2004-03-29	06:00:00	0.9	945.5	40.0	2.8535704981423655	642.75	76.0	1309.0	75.0	1231.75	759.5	9.8500001430511	50.700000762939	0.6166750770570743
2004-03-29	07:00:00	2.9	1309.25	279.0	14.266927815926682	1125.25	181.0	844.25	103.0	1686.5	1183.0	8.1000000238419	56.75	0.6149907769284461
2004-03-29	08:00:00	4.1	1326.25	743.0	19.743714277046415	1289.25	259.0	713.5	134.0	1805.5	1431.25	10.925000190735	44.050000190735	0.5747667500245283
2004-03-29	09:00:00	1.5	966.25	147.0	5.4518029314463465	785.75	118.0	1111.25	98.0	1257.75	705.25	11.775000095367	37.599999427795	0.5184235105053019
2004-03-29	10:00:00	1.5	975.0	97.0	5.596929682822607	792.75	119.0	1133.25	97.0	1254.0	637.25	13.850000143051	33.150000572205	0.522219546954398
2004-03-29	11:00:00	1.5	988.25	118.0	5.807066327844245	802.75	123.0	1105.0	98.0	1292.5	658.25	15.575000286102	30.075000286102	0.528509453270279
2004-03-29	12:00:00	1.4	971.0	91.0	5.4569580235554955	786.0	92.0	1129.25	78.0	1271.5	546.0	16.500000238419	29.02499961853	0.5405616898275734
2004-03-29	13:00:00	1.6	1009.75	146.0	6.457164646441118	832.75	91.0	1070.0	83.0	1332.25	561.0	17.474999904633	27.875	0.5517006195546249
2004-03-29	14:00:00	1.5	983.5	139.0	5.544912138895297	790.25	103.0	1131.0	92.0	1267.5	531.75	17.900000095367	26.800000667572	0.544606056773643
2004-03-29	15:00:00	1.4	961.5	155.0	5.247305750259137	775.75	102.0	1131.25	81.0	1247.0	535.25	18.150000095367	26.099999904633	0.5386580627191933
2004-03-29	16:00:00	1.5	1012.0	128.0	5.770054202900989	801.0	94.0	1098.25	90.0	1288.75	525.0	17.974999427795	27.050000190735	0.5522473354811813
2004-03-29	17:00:00	1.9	1058.0	166.0	7.910799352772567	895.5	98.0	995.75	95.0	1357.5	603.25	16.999999523163	28.925000190735	0.5557954959945705
2004-03-29	18:00:00	2.5	1173.0	299.0	10.204454244911034	985.25	126.0	904.5	114.0	1476.75	802.25	16.10000038147	31.275000572205	0.5680436033297681
2004-03-29	19:00:00	2.1	1126.5	163.0	8.196874198144533	907.25	108.0	956.5	106.0	1403.5	796.25	14.549999952316	35.449999809265	0.5838761514450106
2004-03-29	20:00:00	1.6	1019.5	154.0	5.691082532681572	797.25	95.0	1065.75	99.0	1302.0	688.75	13.225000143051	37.875	0.5732960987674435
2004-03-29	21:00:00	1.2	948.75	80.0	3.7993883716478276	699.5	78.0	1220.5	90.0	1177.5	553.0	13.125	34.374999523163	0.5169958921407884
2004-03-29	22:00:00	1.1	929.5	58.0	3.977882954308811	709.5	61.0	1278.0	82.0	1136.5	509.25	13.549999952316	28.499999523163	0.4404525393661916
2004-03-29	23:00:00	1.0	899.75	55.0	2.8496606572459786	642.5	55.0	1338.75	74.0	1089.25	455.0	12.424999952316	31.875000476837	0.4583174182501161
