Date	Time	CO(GT)	PT08.S1(CO)	NMHC(GT)	C6H6(GT)	PT08.S2(NMHC)	NOx(GT)	PT08.S3(NOx)	NO2(GT)	PT08.S4(NO2)	PT08.S5(O3)	T	RH	AH
2004-03-19	00:00:00	2.0	1287.25	-200.0	8.92137891672246	936.25	126.0	918.0	106.0	1606.0	1040.0	11.974999666214	69.699998855591	0.9735189395480225
2004-03-19	01:00:00	1.6	1134.25	-200.0	6.61866637230466	840.0	103.0	1021.25	96.0	1501.25	917.0	11.949999809265	71.10000038147	0.9914705590149329
2004-03-19	02:00:00	0.9	998.75	-200.0	3.5941382910062885	687.75	48.0	1228.5	63.0	1380.25	593.5	12.525000095367	69.299999237061	1.0028708448617707
2004-03-19	03:00:00	0.7	960.75	-200.0	2.5294405041814083	621.5	-200.0	1381.5	-200.0	1300.75	430.25	12.525000095367	67.499998092651	0.9768222346407011
2004-03-19	04:00:00	-200.0	933.75	-200.0	1.7949775333901974	568.5	20.0	1439.75	32.0	1280.25	397.0	12.324999809265	67.650001525879	0.9664656008172544
2004-03-19	05:00:00	0.5	912.75	-200.0	1.2686021115564372	524.5	18.0	1619.75	28.0	1260.25	370.0	12.450000047684	66.800001144409	0.9620368804375885
2004-03-19	06:00:00	0.7	969.25	-200.0	2.314320289312677	606.75	56.0	1372.5	61.0	1323.75	438.0	12.349999666214	66.300001144409	0.9487061110318187
2004-03-19	07:00:00	1.5	1181.5	-200.0	6.731036454520945	845.0	115.0	1054.0	99.0	1539.0	704.25	12.424999713898	64.89999961853	0.9331701762499358
2004-03-19	08:00:00	4.8	1740.25	-200.0	22.799555706920934	1372.25	320.0	670.75	157.0	2144.25	1475.75	13.025000095367	61.625000953674	0.9209105293356814
2004-03-19	09:00:00	6.2	1819.25	-200.0	31.318823179095414	1581.5	357.0	574.5	166.0	2455.5	1715.5	13.600000143051	58.825000762939	0.9120177831269436
2004-03-19	10:00:00	4.0	1427.0	-200.0	19.238006003954073	1275.0	253.0	700.5	149.0	1980.25	1398.0	13.899999856949	57.14999961853	0.9031710369226136
2004-03-19	11:00:00	3.3	1389.5	-200.0	16.363388395708625	1190.75	218.0	758.75	135.0	1878.75	1267.5	14.474999904633	54.400000572205	0.8917360162277309
2004-03-19	12:00:00	2.8	1283.0	-200.0	14.019301019815009	1117.25	192.0	813.0	127.0	1751.0	1188.25	15.475000143051	50.074999809265	0.8744424962599583
2004-03-19	13:00:00	3.0	1303.5	-200.0	15.259858728740529	1156.75	176.0	793.0	122.0	1800.5	1170.5	16.124999761581	47.574999809265	0.8654551208004385
2004-03-19	14:00:00	3.3	1364.0	-200.0	16.72742509453297	1201.75	198.0	770.75	135.0	1875.0	1250.25	16.275000095367	47.050000190735	0.8639954979898178
2004-03-19	15:00:00	3.5	1409.75	-200.0	19.000414929848503	1268.25	212.0	724.25	139.0	1956.5	1344.0	16.39999961853	47.499999046326	0.8791182025620105
2004-03-19	16:00:00	4.0	1476.0	-200.0	19.414810317786973	1280.0	249.0		147.0	1954.5	1378.0	16.050000190735	50.22500038147	0.9093709672599519
2004-03-19	17:00:00	4.6	1522.0	-200.0		1320.25	270.0	689.75	158.0	2005.25	1435.25	16.0	50.650000572205	0.9141909286776635
2004-03-19	18:00:00	4.1	1441.75	-200.0	20.16490280922038	1301.0	231.0	704.0	146.0	1952.25	1372.25	15.849999904633	50.27499961853	0.8989088581931544
2004-03-19	19:00:00	4.5	1469.0	-200.0	21.74774817937002	1344.25	251.0	677.25	144.0	1996.75	1471.0	15.475000143051	50.625	0.8840469603949893
2004-03-19	20:00:00	3.9	1467.25	-200.0	19.841950486357188	1292.0	210.0	697.5	138.0	1942.0	1438.75	15.424999952316	51.449999809265	0.8956257084874374
2004-03-19	21:00:00	4.0	1420.5	-200.0	16.744053307157127	1202.25	249.0	747.5	143.0		1428.5	15.200000047684	53.124999046326	0.9117445852537478
2004-03-19	22:00:00	2.2	1175.0	-200.0	9.145099271304806	945.0	143.0	903.75	116.0	1603.5	1080.5	14.700000047684	57.574999809265	0.9573470511734334
2004-03-19	23:00:00	2.1	1215.0	-200.0	8.301413416761816	911.5	127.0	947.75	109.0	1546.75	993.0	14.174999952316	58.324999809265	0.9380218920355338
