Date	Time	CO(GT)	PT08.S1(CO)	NMHC(GT)	C6H6(GT)	PT08.S2(NMHC)	NOx(GT)	PT08.S3(NOx)	NO2(GT)	PT08.S4(NO2)	PT08.S5(O3)	T	RH	AH
2004-03-23	00:00:00	0.9	982.25	73.0	3.7993883716478276	699.5	53.0	1204.25	72.0	1358.75	735.0	13.799999952316	51.39999961853	0.8071384129292277
2004-03-23	01:00:00	0.8	968.5	48.0	2.744960463816399	635.75	47.0	1271.0	64.0	1309.25	684.0	14.000000238419	51.324999809265	0.8162997807682635
2004-03-23	02:00:00	0.7	940.5	47.0	2.5257266429937895	621.25	51.0	1298.25	70.0	1329.75	714.25	12.950000047684	56.774998664856	0.8443615182096388
2004-03-23	03:00:00	0.5	892.0	36.0	1.2437930532545707	522.25	-200.0	1522.25	-200.0	1284.5	456.0	11.049999952316	70.049999237061	0.9214781997356969
2004-03-23	04:00:00	-200.0	855.0	25.0	0.796957826375638	477.75	20.0	1700.75	31.0	1261.25	401.25	10.075000286102	76.825000762939	0.9483165474813703
2004-03-23	05:00:00	0.3	833.75	19.0	0.6324529344704092	458.75	13.0	1908.0	22.0	1211.5	361.25	8.8250002861023	80.450000762939	0.9147006711156319
2004-03-23	06:00:00	0.5	908.5	26.0	1.7693789354604086	566.5	33.0	1542.0	47.0	1286.5	417.75	9.5750000476837	75.375	0.900402824847413
2004-03-23	07:00:00	1.1	1061.0	60.0	4.629884529509057	744.5	103.0	1178.25	88.0	1428.5	616.25	9.7999999523163	74.999998092651	0.909254703700678
2004-03-23	08:00:00	3.0	1440.75	248.0	14.220357031168104	1123.75	224.0	851.0	130.0	1829.0	1088.5	10.0	74.224998474121	0.9117336187539158
2004-03-23	09:00:00	3.8	1498.25	535.0	21.018621552396723	1324.5	244.0	684.25	132.0	2095.0	1328.75	11.150000095367	69.724998474121	0.9231838171879531
2004-03-23	10:00:00	3.4	1342.75	340.0	16.182651999829726	1185.25	237.0	760.0	132.0	1856.5	1310.5	12.0	62.924999237061	0.8803110590017909
2004-03-23	11:00:00	3.0	1308.0	325.0	15.540714041369165	1165.5	220.0	791.75	131.0	1794.0	1236.0	12.775000333786	55.824999809265	0.8209580692971273
2004-03-23	12:00:00	2.7	1209.0	267.0	13.40834196852907	1097.25	207.0	836.5	129.0	1746.0	1147.25	13.125	54.75	0.823433468722959
2004-03-23	13:00:00	3.5	1310.25	325.0	16.88567737249463	1206.5	208.0	770.25	132.0	1846.75	1301.0	13.75	53.350001335144	0.8350917176674897
2004-03-23	14:00:00	2.8	1170.75	268.0	12.425753469349981	1064.25	160.0	880.5	110.0	1639.0	1096.5	16.025000095367	42.449999809265	0.7673916089486096
2004-03-23	15:00:00	1.9	1112.0	136.0	10.063476527638535	980.0	131.0	923.75	99.0	1588.5	900.25	14.099999904633	49.800000190735	0.7971041564397974
2004-03-23	16:00:00	2.0	1132.0	118.0	8.687448039881527	927.0	128.0	944.25	100.0	1570.25	780.5	11.974999904633	61.125000953674	0.8537496126514045
2004-03-23	17:00:00	3.0	1225.0	276.0	13.834795263224649	1111.25	176.0	817.75	122.0	1718.75	1013.25	13.599999904633	54.599999427795	0.8465137107145668
2004-03-23	18:00:00	1.9	1064.5	151.0	9.345221010408595	952.75	107.0	961.75	97.0	1513.75	789.75	13.650000095367	49.475001335144	0.7695091509871899
2004-03-23	19:00:00	2.7	1236.25	236.0	13.009989174919578	1084.0	131.0	853.5	112.0	1687.75	1059.0	11.674999952316	57.099999427795	0.7822086129070637
2004-03-23	20:00:00	3.3	1308.5	220.0	14.298011063375009	1126.25	166.0	812.0	128.0	1721.5	1204.75	11.474999904633	58.174999237061	0.7866766040131471
2004-03-23	21:00:00	1.7	1089.0	87.0	7.6350173007290705	884.0	89.0	1006.0	101.0	1486.5	974.5	12.600000143051	54.200000762939	0.7881456666289758
2004-03-23	22:00:00	1.3	999.66666666667	81.0	5.25237752206223	776.0	81.0	1141.3333333333	96.0	1374.6666666667	896.0	11.966666857402	54.900000254313	0.7663906589383694
2004-03-23	23:00:00	1.3	1041.25	74.0	5.369604169687442	781.75	78.0	1105.25	86.0	1424.5	911.0	11.000000238419	61.449999809265	0.8057247626291152
