Date	Time	CO(GT)	PT08.S1(CO)	NMHC(GT)	C6H6(GT)	PT08.S2(NMHC)	NOx(GT)	PT08.S3(NOx)	NO2(GT)	PT08.S4(NO2)	PT08.S5(O3)	T	RH	AH
2004-03-12	00:00:00	1.7	1080.25	55.0	5.85480151426304	805.0	122.0	1253.5	97.0	1375.0	815.5	8.3250002861023	58.525000572205	0.6437636096330573
2004-03-12	01:00:00	1.9	1043.75	53.0	6.37429750967153	829.0	133.0	1247.25	110.0	1378.25	831.5	7.7250001430511	59.674999237061	0.6307660602738635
2004-03-12	02:00:00	1.4	987.75	40.0	4.132341795103469	718.0	82.0	1395.5	91.0	1303.5	691.5	7.125	61.799999237061	0.6275973687868803
2004-03-12	03:00:00	0.8	888.75	21.0	1.8694446351370275	574.25	-200.0	1680.25	-200.0	1187.0	512.0	6.9750000238419	62.27499961853	0.6261075278097894
2004-03-12	04:00:00	-200.0	831.0	10.0	1.0682926116418547	505.75	21.0	1892.75	32.0	1133.75	384.0	6.1000000238419	65.900001525879	0.6247536319724682
2004-03-12	05:00:00	0.6	847.25	7.0	1.0224145989759525	501.25	30.0	1894.5	44.0	1154.75	394.0	6.2749999761581	64.97500038147	0.6232823211022999
2004-03-12	06:00:00	0.8	927.0	17.0	1.8304312258349797	571.25	56.0	1684.75	71.0	1222.75	486.5	6.75	62.949999809265	0.6234275392144519
2004-03-12	07:00:00	1.4	1090.5	33.0	4.359340996864498	730.25	109.0	1387.0	104.0	1360.75	748.25	6.4499999284744	65.075001716614	0.6316281144389537
2004-03-12	08:00:00	4.4	1587.0	202.0	17.865586704833834	1235.5	307.0	896.5	141.0	1900.25	1400.25	7.3250000476837	63.14999961853	0.6499331393073879
2004-03-12	09:00:00	-200.0	1544.5	-200.0	22.074162063223632	1353.0	-200.0	767.25	-200.0	2058.0	1587.75	9.2250000238419	56.199998855591	0.6560651189171942
2004-03-12	10:00:00	3.1	1350.25	208.0	14.02701136675159	1117.5	187.0	912.0	122.0	1711.75	1237.0	13.224999904633	41.749999046326	0.6319501309937225
2004-03-12	11:00:00	2.7	1262.75	166.0	11.645646559704057	1037.25	216.0		143.0	1598.25	1166.5	14.325000047684	38.449999809265	0.6243042942153901
2004-03-12	12:00:00	2.1	1206.25	114.0	10.224662143952827	986.0	143.0	1034.5	113.0	1537.0	959.0	15.025000095367	36.5	0.6195323226057363
2004-03-12	13:00:00	2.5	1251.5	140.0		1015.75	160.0	1007.5	116.0	1592.75	983.0	16.100000143051	34.474999427795	0.6261647401566796
2004-03-12	14:00:00	2.7	1287.0	169.0	12.816446196415624	1077.5	163.0	948.75	123.0	1660.25	1060.75	16.275000572205	35.72500038147	0.6560306119627572
2004-03-12	15:00:00	2.9	1352.75	185.0	14.173851177910128	1122.25	190.0	921.75	126.0	1740.0	1139.25	15.825000047684	37.02499961853	0.6609611395034868
2004-03-12	16:00:00	2.8	1309.0	165.0	12.690568103372724	1073.25	178.0	954.0	120.0	1657.25	1112.25	15.874999761581	37.175000190735	0.6657285250911997
2004-03-12	17:00:00	2.4	1274.0		11.738405416264687	1040.5	150.0	1005.75	119.0	1609.75	993.75	16.875000238419	34.349999427795	0.6549085143270723
2004-03-12	18:00:00	3.9	1509.5	233.0	19.290974886272963	1276.5	206.0	812.25	149.0	1909.75	1409.5	15.149999856949	39.550000190735	0.6766265078085045
2004-03-12	19:00:00	3.7	1525.25	242.0	18.226178291697384	1246.0	202.0	821.0	145.0	1846.75	1447.75	14.399999856949	43.425000190735	0.7084497598177374
2004-03-12	20:00:00	6.6	1843.0	488.0	32.55627834707047	1609.75	340.0	624.0		2390.25	1886.5	12.875	50.525000572205	0.7478032188508966
2004-03-12	21:00:00	4.4	1597.75	333.0	20.092943564494178	1299.0	274.0	752.0	149.0	1940.5	1626.75	12.149999856949	53.349999427795	0.7536202227825304
2004-03-12	22:00:00	3.5	1483.5	215.0	14.321342422629458	1127.0	253.0	839.0	139.0	1723.0	1491.0	10.975000143051	59.125000953674	0.7739800033862854
2004-03-12	23:00:00	5.4	1677.25	367.0	21.81286506943192	1346.0	300.0	740.5	134.0	2062.0	1657.0	9.6749999523163	64.624999046326	0.7770739425473616
