Date	Time	CO(GT)	PT08.S1(CO)	NMHC(GT)	C6H6(GT)	PT08.S2(NMHC)	NOx(GT)	PT08.S3(NOx)	NO2(GT)	PT08.S4(NO2)	PT08.S5(O3)	T	RH	AH
2004-03-25	00:00:00	1.3	997.0	81.0	4.486627508988761	737.0	80.0	1167.75	89.0	1340.5	630.75	10.325000047684	59.89999961853	0.7515871246815314
2004-03-25	01:00:00	1.0	969.5	52.0	2.514599021549308	620.5	42.0	1399.5	58.0	1249.25	478.5	11.049999952316	58.425001144409	0.7685562521123138
2004-03-25	02:00:00	0.7	902.0	38.0	1.7821586396135651	567.5	38.0	1450.25	54.0	1253.0	478.5	9.0999999046326	68.14999961853	0.7890407878709773
2004-03-25	03:00:00	0.7	921.25	35.0	1.4218161094645745	538.0	-200.0	1564.0	-200.0	1224.25	417.0	9.4749999046326	68.175001144409	0.8090593451073614
2004-03-25	04:00:00	0.5	858.25	29.0	0.9066972606578043	489.5	18.0	1706.75	28.0	1211.75	377.5	9.3249998092651	72.299999237061	0.8495878268395908
2004-03-25	05:00:00	0.5	878.0	21.0	0.6160853557960174	456.75		1934.5	20.0	1157.75	343.5	9.8999998569489	66.800001144409	0.8151706050190269
2004-03-25	06:00:00	0.6	892.5	46.0	1.442220421528291	539.75	43.0	1603.75	51.0	1267.5	412.5	7.5500000715256	83.224998474121	0.8694953342019478
2004-03-25	07:00:00	1.1	1038.0	55.0	3.755311504247508	697.0	84.0	1260.25		1382.75	604.75	8.0750002861023	78.97500038147	0.8544201662683033
2004-03-25	08:00:00	2.7	1319.5	271.0	11.57450718922684	1034.75	184.0	902.25	112.0	1720.75	990.75	8.7249999046326	74.624998092651	0.8428838983819366
2004-03-25	09:00:00	3.5	1352.75	434.0	17.831404955551463	1234.5	202.0	740.25	119.0	1936.75	1175.25	8.5999999046326	75.125	0.8415465744384171
2004-03-25	10:00:00	2.3	1133.25	300.0	8.845219157196645	933.25	133.0	969.0	99.0	1552.25	922.75	9.7000000476837	69.650001525879	0.8388719696253087
2004-03-25	11:00:00	1.6	1065.5	116.0		849.25		1039.0		1468.0	828.5	11.0	64.425000190735	0.8447325849019058
2004-03-25	12:00:00	1.3	1026.5	95.0	5.934730067801716	808.75	106.0	1081.0	88.0	1441.5	732.75	13.599999904633	52.950000762939	0.8209322728556079
2004-03-25	13:00:00	2.0	1105.5	211.0	8.889611855025933	935.0	132.0	957.5	96.0	1569.5	819.25	14.175000190735	48.375	0.7779993118526018
2004-03-25	14:00:00	1.9	1037.75	168.0	8.178484755708308	906.5	106.0	976.0	81.0	1492.25	723.25	14.174999952316	46.25	0.743823620206029
2004-03-25	15:00:00	1.9	1084.0	154.0	8.618412576532277	924.25	125.0	986.25	92.0	1501.0	786.0	16.024999856949	41.27499961853	0.7461504837383152
2004-03-25	16:00:00	2.2	1104.5	267.0	10.123793161712667	982.25	138.0	939.25	105.0	1545.25	850.0	17.674999713898	35.400000572205	0.7093956696895586
2004-03-25	17:00:00	2.0	1101.75	143.0	9.44271643902197	956.5	120.0	968.0	88.0	1526.5	819.5	17.074999809265	37.425000190735	0.7224948100948272
2004-03-25	18:00:00	2.9	1239.75	374.0	14.641827890596746	1137.25	158.0	835.75	103.0	1748.25	990.5	14.924999952316	40.525000572205	0.6835131119469691
2004-03-25	19:00:00	5.2	1443.25	797.0	24.563483800808026	1418.0	253.0	666.25	141.0	2059.75	1454.25	13.350000143051	47.800000190735	0.7293381777681275
2004-03-25	20:00:00	4.6	1389.0	698.0	21.62703708737063	1341.0	231.0	691.5	133.0	1981.5	1487.5	12.599999904633	52.549999237061	0.7641522686708787
2004-03-25	21:00:00	2.5	1182.75	234.0	10.312426565086698	989.25	150.0	904.0	119.0	1538.75	1205.0	12.225000143051	53.22500038147	0.7555004761179079
2004-03-25	22:00:00	1.5	1014.25	104.0	5.701585274620053	797.75	99.0	1083.0	106.0	1376.25	909.0	10.550000190735	56.075000762939	0.714007352739794
2004-03-25	23:00:00	1.2	978.5	67.0	4.467671749279885	736.0	75.0	1153.75	92.0	1323.5	768.5	9.9250001907349	59.52499961853	0.7275838856465283
