Date	Time	CO(GT)	PT08.S1(CO)	NMHC(GT)	C6H6(GT)	PT08.S2(NMHC)	NOx(GT)	PT08.S3(NOx)	NO2(GT)	PT08.S4(NO2)	PT08.S5(O3)	T	RH	AH
2004-03-21	00:00:00	2.8	1455.5	-200.0	10.577635806722439	999.0	175.0	835.0	107.0	1713.75	1202.25	15.724999904633	58.599999427795	1.0395524144223816
2004-03-21	01:00:00	2.1	1299.5	-200.0	7.351704652120824	872.0	133.0	940.5	90.0	1577.0	1054.25	15.125	60.875	1.0398134971272617
2004-03-21	02:00:00	1.6	1202.5	-200.0	6.242660502363154	823.0	89.0	1003.75	84.0	1525.5	903.0	15.575000047684	56.624999046326	0.9950738671065907
2004-03-21	03:00:00	1.6	1194.75	-200.0	6.529351622974581	836.0	-200.0	987.0	-200.0	1554.25	884.5	15.200000047684	57.925000190735	0.9941234112526041
2004-03-21	04:00:00	-200.0	1116.75	-200.0	5.79119163455987	802.0	85.0	1028.5	87.0	1538.75	817.75	15.375	57.75	1.0021288587677117
2004-03-21	05:00:00	1.1	1061.75	-200.0	3.9959242929204266	710.5	55.0	1135.75	66.0	1460.75	700.0	14.900000095367	60.550000190735	1.0196493691425061
2004-03-21	06:00:00	0.7	947.0	-200.0		593.66666666667	24.0	1300.0	36.0	1390.0	580.33333333333	14.46666653951	62.966665903727	1.0316166826993762
2004-03-21	07:00:00	0.8	1065.0	-200.0	3.585512193579881	687.25	72.0	1142.5	62.0	1492.25	814.5	14.150000095367	66.200002670288	1.062981061198427
2004-03-21	08:00:00	1.2	1154.5	-200.0	4.429862930483551	734.0	122.0	1061.75	91.0	1528.0	1035.0	14.474999904633	65.299999237061	1.0704110398315458
2004-03-21	09:00:00	1.4	1220.25	-200.0	5.364484431415103	781.5	111.0	995.75	89.0	1559.75	1067.25	15.299999952316	62.125000953674	1.0729579562585787
2004-03-21	10:00:00	1.7	1300.75	-200.0	7.113334197638295	861.75	123.0	913.5	93.0	1633.0	1114.0	16.325000286102	59.000000953674	1.0868383648056317
2004-03-21	11:00:00	1.8	1279.25	-200.0	7.299092625761445	869.75	106.0		81.0	1646.25	1000.0	18.874999523163	49.574999809265	1.0699727285957743
2004-03-21	12:00:00	1.8	1267.0	-200.0	7.60529263256302	882.75	103.0	952.75	82.0	1616.75	905.75	19.375	46.050000190735	1.0249166209922151
2004-03-21	13:00:00	1.9	1238.75	-200.0	6.7931834786399685	847.75	102.0	980.5	80.0	1567.5	822.25	20.775000095367	41.625000953674	1.0091328441263598
2004-03-21	14:00:00	1.3	1128.25	-200.0	4.586705930828619	742.25	48.0	1143.75	48.0		610.25	21.375	40.27499961853	1.0125968630874393
2004-03-21	15:00:00	1.6	1242.75	-200.0	8.4189190812524	916.25	63.0	962.0	61.0	1668.5	656.75	21.224999904633	39.299999237061	0.9791469568536468
2004-03-21	16:00:00	1.9	1208.0	-200.0	6.912503239863427	853.0	98.0	1059.75	89.0	1506.25	646.75	20.27499961853	38.025000572205	0.8942139410459629
2004-03-21	17:00:00	2.3	1306.25	-200.0	8.953194276149835	937.5	132.0	960.75	105.0	1606.5	762.0	19.400000095367	41.299999237061	0.9206089496468213
2004-03-21	18:00:00	3.8	1545.5	-200.0	15.076486896579212	1151.0	173.0	769.25	116.0	1873.75	1122.0	18.52499961853	43.800000190735	0.9251510104646707
2004-03-21	19:00:00	3.5	1501.0	-200.0	12.609399984135923	1070.5	185.0	823.0	119.0	1744.25	1130.25	17.775000095367	48.050001144409	0.9688894556880965
2004-03-21	20:00:00	4.3	1604.75	-200.0	15.140161198407567	1153.0	266.0	769.25	144.0	1840.0	1636.75	17.89999961853	46.85000038147	0.9520444991719951
2004-03-21	21:00:00	2.8	1315.5	-200.0	9.890092509311117	973.5	188.0	883.25	123.0	1672.5	1272.25	17.425000190735	49.10000038147	0.9687679646444459
2004-03-21	22:00:00	1.9	1195.0	-200.0	7.977364527024395	898.25	122.0	933.25	105.0	1594.25	1098.0	16.97500038147	51.675001144409	0.991390722670476
2004-03-21	23:00:00	1.9	1211.0	-200.0	7.928929906349982	896.25	112.0	920.25	93.0	1624.0	1066.25	16.39999961853	55.10000038147	1.0197771425065039
